date,Sentiment Index
2016-10-06,-0.6447880593182989
2016-10-07,-0.6351187807535474
2016-10-10,-0.6427584787724274
2016-10-11,-0.6078509496019839
2016-10-12,-0.6105573115705086
2016-10-13,-0.5927883197770675
2016-10-14,-0.5613840931579148
2016-10-17,-0.544807078454938
2016-10-18,-0.5377654989455579
2016-10-19,-0.5446191193928462
2016-10-20,-0.5422274768175486
2016-10-21,-0.5592588924901195
2016-10-24,-0.5684887354122609
2016-10-25,-0.5771226453103597
2016-10-26,-0.5889130512795835
2016-10-27,-0.5887225786037552
2016-10-28,-0.5683875776242531
2016-10-31,-0.5555156615947291
2016-11-01,-0.564870280588541
2016-11-02,-0.5510670288539072
2016-11-03,-0.5285188706683844
2016-11-04,-0.5062918030984495
2016-11-07,-0.49900072804192663
2016-11-08,-0.49954346963978935
2016-11-09,-0.4936458702168842
2016-11-10,-0.4916816350865931
2016-11-11,-0.5131040389432184
2016-11-14,-0.49551033827670565
2016-11-15,-0.49964946406179156
2016-11-16,-0.49963592338748697
2016-11-17,-0.5188985159438064
2016-11-18,-0.527467227388118
2016-11-21,-0.5198147706660362
2016-11-22,-0.5535562657224697
2016-11-23,-0.5612350763928541
2016-11-25,-0.5870859731061745
2016-11-28,-0.5989722503243088
2016-11-29,-0.6071637801130754
2016-11-30,-0.6105707762423455
2016-12-01,-0.5953344488902236
2016-12-02,-0.5892653060704619
2016-12-05,-0.6088053645356746
2016-12-06,-0.6052119801024538
2016-12-07,-0.6145485891437007
2016-12-08,-0.6219213898297926
2016-12-09,-0.6297885902150002
2016-12-12,-0.6618955918791904
2016-12-13,-0.6777438700900632
2016-12-14,-0.6725190697174394
2016-12-15,-0.6813146016635246
2016-12-16,-0.6907415232470796
2016-12-19,-0.7138317326035072
2016-12-20,-0.7138149131404635
2016-12-21,-0.7191281593744576
2016-12-22,-0.7184357794753672
2016-12-23,-0.7074965167938396
2016-12-27,-0.7220363372166281
2016-12-28,-0.7174328520678388
2016-12-29,-0.7156054554360604
2016-12-30,-0.7037561173858251
2017-01-03,-0.6968271910233201
2017-01-04,-0.7013540847869648
2017-01-05,-0.7032632760922459
2017-01-06,-0.6799837071725934
2017-01-09,-0.6549589050795791
2017-01-10,-0.6434862369543305
2017-01-11,-0.634150022310961
2017-01-12,-0.6305961345376022
2017-01-13,-0.6151040603847663
2017-01-17,-0.626239480823083
2017-01-18,-0.6319690157562101
2017-01-19,-0.6210022959842246
2017-01-20,-0.6023473361223908
2017-01-23,-0.5827790561500347
2017-01-24,-0.5641837064862977
2017-01-25,-0.5634615755051045
2017-01-26,-0.5439556316958607
2017-01-27,-0.5291369394149354
2017-01-30,-0.5363814349697211
2017-01-31,-0.519944141710401
2017-02-01,-0.5313971975354231
2017-02-02,-0.507556397833424
2017-02-03,-0.5011025050682236
2017-02-06,-0.4883957948399823
2017-02-07,-0.5036774355545706
2017-02-08,-0.5200437563682132
2017-02-09,-0.48977470130056067
2017-02-10,-0.4920168867999264
2017-02-13,-0.48409436055908106
2017-02-14,-0.4933335659167164
2017-02-15,-0.49515226403355195
2017-02-16,-0.48753485254664075
2017-02-17,-0.4959534805620669
2017-02-21,-0.5228842595510313
2017-02-22,-0.5384791628190212
2017-02-23,-0.5378133998708772
2017-02-24,-0.5354500288152558
2017-02-27,-0.5360135755180883
2017-02-28,-0.5445420750726913
2017-03-01,-0.5311622106035776
2017-03-02,-0.5360523152853205
2017-03-03,-0.5403044091285797
2017-03-06,-0.5598294928595523
2017-03-07,-0.570556022511457
2017-03-08,-0.565097044932874
2017-03-09,-0.5565760728049144
2017-03-10,-0.5578955195678683
2017-03-13,-0.5651294422371215
2017-03-14,-0.5537892715724947
2017-03-15,-0.5681599596056284
2017-03-16,-0.569404883077721
2017-03-17,-0.5806498879492924
2017-03-20,-0.5937508383997131
2017-03-21,-0.5876038236430146
2017-03-22,-0.571534889656958
2017-03-23,-0.5614910616260256
2017-03-24,-0.5537965387495153
2017-03-27,-0.5683522537656334
2017-03-28,-0.5651602247744383
2017-03-29,-0.568788820645322
2017-03-30,-0.5737327568969677
2017-03-31,-0.5593367177509749
2017-04-03,-0.5654167698875563
2017-04-04,-0.5551844969762622
2017-04-05,-0.5627446331075381
2017-04-06,-0.5762855477686257
2017-04-07,-0.5672877159493507
2017-04-10,-0.571136038707704
2017-04-11,-0.5790109990321869
2017-04-12,-0.5743792320317582
2017-04-13,-0.5683378204739202
2017-04-17,-0.5697952434153839
2017-04-18,-0.5620970163694031
2017-04-19,-0.5619743487519067
2017-04-20,-0.5651376956566398
2017-04-21,-0.5694665336824845
2017-04-24,-0.5767029840626331
2017-04-25,-0.583951462812491
2017-04-26,-0.5948202605234212
2017-04-27,-0.5865995382483302
2017-04-28,-0.5661367063399709
2017-05-01,-0.5714217036396391
2017-05-02,-0.5715259914046176
2017-05-03,-0.5739286811105162
2017-05-04,-0.5788932334944483
2017-05-05,-0.585008235472676
2017-05-08,-0.593586133263571
2017-05-09,-0.5870512150335112
2017-05-10,-0.5934713900072045
2017-05-11,-0.5726346153161894
2017-05-12,-0.5474044957739622
2017-05-15,-0.5632057962012297
2017-05-16,-0.5381722641997951
2017-05-17,-0.5228423931844324
2017-05-18,-0.4880906067608235
2017-05-19,-0.4728402666302375
2017-05-22,-0.4881497137540458
2017-05-23,-0.4714947691784255
2017-05-24,-0.4595866455768238
2017-05-25,-0.46381931337383087
2017-05-26,-0.4535726489997173
2017-05-30,-0.4464665875459206
2017-05-31,-0.42945415409161947
2017-06-01,-0.4314990126733902
2017-06-02,-0.43099120209249897
2017-06-05,-0.4513895546194636
2017-06-06,-0.4530756336244033
2017-06-07,-0.45943866177882875
2017-06-08,-0.46582467459259846
2017-06-09,-0.4699273370317487
2017-06-12,-0.49640792958896596
2017-06-13,-0.5002031073148661
2017-06-14,-0.49711375955414083
2017-06-15,-0.49886381858374773
2017-06-16,-0.49125202213268837
2017-06-19,-0.5141976510072016
2017-06-20,-0.5226950735287013
2017-06-21,-0.5041283215825814
2017-06-22,-0.4944203541513281
2017-06-23,-0.5079262209438394
2017-06-26,-0.5152094096323382
2017-06-27,-0.5181754222336437
2017-06-28,-0.5361121696460062
2017-06-29,-0.5521661052206635
2017-06-30,-0.5403282288375438
2017-07-03,-0.5672675400278414
2017-07-05,-0.5706767943627226
2017-07-06,-0.5876637514560779
2017-07-07,-0.5851723443239855
2017-07-10,-0.5911683430087716
2017-07-11,-0.6003790548044894
2017-07-12,-0.6214389896623682
2017-07-13,-0.639647817190326
2017-07-14,-0.6327901439316772
2017-07-17,-0.6391831540343761
2017-07-18,-0.6404783090007671
2017-07-19,-0.6400859468846943
2017-07-20,-0.6304098865273978
2017-07-21,-0.6020799593981521
2017-07-24,-0.593260784802756
2017-07-25,-0.5790136366243227
2017-07-26,-0.5763843756613614
2017-07-27,-0.5756806326248134
2017-07-28,-0.5686227784892566
2017-07-31,-0.5763456914228529
2017-08-01,-0.5618516689311907
2017-08-02,-0.5627822579943068
2017-08-03,-0.5685739106334066
2017-08-04,-0.5808480772296176
2017-08-07,-0.5851927688510286
2017-08-08,-0.5994971111688701
2017-08-09,-0.5835160336586992
2017-08-10,-0.5614368221760277
2017-08-11,-0.5247135733541957
2017-08-14,-0.5482645810168846
2017-08-15,-0.515206941166309
2017-08-16,-0.5008029690148645
2017-08-17,-0.46567698308210104
2017-08-18,-0.43973704654997803
2017-08-21,-0.4272421089814511
2017-08-22,-0.4171865277452296
2017-08-23,-0.3914881545662454
2017-08-24,-0.37905061140622576
2017-08-25,-0.36621957379994485
2017-08-28,-0.3611843624983613
2017-08-29,-0.32412664055932816
2017-08-30,-0.3346273762957792
2017-08-31,-0.34439601421381505
2017-09-01,-0.3806447426202759
2017-09-05,-0.4044953788113851
2017-09-06,-0.40406979731503867
2017-09-07,-0.38690538706283684
2017-09-08,-0.37201324643647293
2017-09-11,-0.3960875723759265
2017-09-12,-0.4166436434887213
2017-09-13,-0.4252364773868754
2017-09-14,-0.42351205033924233
2017-09-15,-0.42797360557321196
2017-09-18,-0.4615099266175994
2017-09-19,-0.47118059445974503
2017-09-20,-0.48913056620861706
2017-09-21,-0.5161641500308826
2017-09-22,-0.5501445767363088
2017-09-25,-0.6084081669521335
2017-09-26,-0.621899126176539
2017-09-27,-0.6493058766602121
2017-09-28,-0.6644901360650626
2017-09-29,-0.6882411872547016
2017-10-02,-0.7267403739515762
2017-10-03,-0.7325798667977139
2017-10-04,-0.7520941200563799
2017-10-05,-0.7714162848645494
2017-10-06,-0.7761994554394291
2017-10-09,-0.8021659229429656
2017-10-10,-0.8012514856320402
2017-10-11,-0.8168763582684411
2017-10-12,-0.8126635819665257
2017-10-13,-0.8122292877597153
2017-10-16,-0.8116798914996873
2017-10-17,-0.8071776072791187
2017-10-18,-0.815298940921295
2017-10-19,-0.8174296881199484
2017-10-20,-0.8302003644290353
2017-10-23,-0.8354116345928786
2017-10-24,-0.836072599992247
2017-10-25,-0.8320941868015468
2017-10-26,-0.8372566672399858
2017-10-27,-0.8401471099438997
2017-10-30,-0.8236965664575003
2017-10-31,-0.8226638474380019
2017-11-01,-0.8153167561779184
2017-11-02,-0.8135872490676925
2017-11-03,-0.8011772198000141
2017-11-06,-0.788680038640359
2017-11-07,-0.7840197161360468
2017-11-08,-0.760271152333959
2017-11-09,-0.7462771312455334
2017-11-10,-0.7326511174447086
2017-11-13,-0.7052600217275252
2017-11-14,-0.7050045661226565
2017-11-15,-0.6939777268784832
2017-11-16,-0.6792440047801601
2017-11-17,-0.6804147304978858
2017-11-20,-0.6594821910011816
2017-11-21,-0.6592220654991695
2017-11-22,-0.6654417239242851
2017-11-24,-0.6648016359721233
2017-11-27,-0.6617474053025992
2017-11-28,-0.6647966839206867
2017-11-29,-0.6667345502468335
2017-11-30,-0.6616599245680093
2017-12-01,-0.6677355466250229
2017-12-04,-0.6612412663411334
2017-12-05,-0.6368245463838402
2017-12-06,-0.6202933564108628
2017-12-07,-0.6109530932343442
2017-12-08,-0.5918404453468403
2017-12-11,-0.5908062118775423
2017-12-12,-0.5910094071608097
2017-12-13,-0.5852258002768402
2017-12-14,-0.5795098582696679
2017-12-15,-0.5620030047129538
2017-12-18,-0.566444440349367
2017-12-19,-0.5555517758169722
2017-12-20,-0.5542411794468165
2017-12-21,-0.569723043986555
2017-12-22,-0.5838212745678281
2017-12-26,-0.5903216486699646
2017-12-27,-0.6002591383202164
2017-12-28,-0.5921320052345244
2017-12-29,-0.5950792439549922
2018-01-02,-0.5873379177797261
2018-01-03,-0.5843893488444651
2018-01-04,-0.5853860977824606
2018-01-05,-0.5829459584979859
2018-01-08,-0.565916941699843
2018-01-09,-0.5638829726325494
2018-01-10,-0.5531724996154207
2018-01-11,-0.5445989750722289
2018-01-12,-0.5458187399286565
2018-01-16,-0.5493269062381079
2018-01-17,-0.5515314433058541
2018-01-18,-0.5456654717367795
2018-01-19,-0.5410502632357316
2018-01-22,-0.542421359486383
2018-01-23,-0.5441601463148418
2018-01-24,-0.5583269436326369
2018-01-25,-0.5552529777560665
2018-01-26,-0.5396760152890883
2018-01-29,-0.5371967631265604
2018-01-30,-0.5267873172817483
2018-01-31,-0.5219245957403055
2018-02-01,-0.5208866274545325
2018-02-02,-0.5191884617881263
2018-02-05,-0.502903420320866
2018-02-06,-0.47336654979546466
2018-02-07,-0.4564769809412996
2018-02-08,-0.4274584378554631
2018-02-09,-0.390944365960774
2018-02-12,-0.37797890058085204
2018-02-13,-0.33938352588526444
2018-02-14,-0.335258901171122
2018-02-15,-0.33522939067526025
2018-02-16,-0.320894835816933
2018-02-20,-0.31410835084242616
2018-02-21,-0.3207361528543651
2018-02-22,-0.30098254596426766
2018-02-23,-0.2930746982412059
2018-02-26,-0.29059259052112174
2018-02-27,-0.274202740476748
2018-02-28,-0.24401328505398134
2018-03-01,-0.21853957364404208
2018-03-02,-0.19521378000328393
2018-03-05,-0.21028396654014947
2018-03-06,-0.204919967802349
2018-03-07,-0.2184479673640034
2018-03-08,-0.21374860126618223
2018-03-09,-0.2196397651701042
2018-03-12,-0.24341315706564803
2018-03-13,-0.22918968168838727
2018-03-14,-0.2332395522905949
2018-03-15,-0.24125264148563463
2018-03-16,-0.23606429709037546
2018-03-19,-0.24411488984471663
2018-03-20,-0.24457333965533845
2018-03-21,-0.26957972655404405
2018-03-22,-0.2832008213950622
2018-03-23,-0.2692200758248412
2018-03-26,-0.3043341310643326
2018-03-27,-0.32245495759336074
2018-03-28,-0.32971540292201307
2018-03-29,-0.3158966910862303
2018-04-02,-0.3227809786856921
2018-04-03,-0.3301558507968205
2018-04-04,-0.34491569287252255
2018-04-05,-0.33407752499240306
2018-04-06,-0.3259464761142471
2018-04-09,-0.3402855157297108
2018-04-10,-0.3443176013577187
2018-04-11,-0.3568226919340928
2018-04-12,-0.37541447347385115
2018-04-13,-0.3813560419685931
2018-04-16,-0.42002756297179
2018-04-17,-0.4212398746582018
2018-04-18,-0.44912016723756243
2018-04-19,-0.43899152493303695
2018-04-20,-0.4631623734951974
2018-04-23,-0.47207274868594973
2018-04-24,-0.4678334253944718
2018-04-25,-0.4648687753478862
2018-04-26,-0.4637555030933379
2018-04-27,-0.44876614222802935
2018-04-30,-0.42993891987800414
2018-05-01,-0.430639387590104
2018-05-02,-0.43113041964226784
2018-05-03,-0.4233246941063393
2018-05-04,-0.4240074433563763
2018-05-07,-0.4640681999023044
2018-05-08,-0.4639504718153187
2018-05-09,-0.46546237903715415
2018-05-10,-0.4884170268566468
2018-05-11,-0.49096643189926614
2018-05-14,-0.4782844698224047
2018-05-15,-0.47389435267070634
2018-05-16,-0.46741577736484374
2018-05-17,-0.4652035109295818
2018-05-18,-0.4923677212293349
2018-05-21,-0.499267934167977
2018-05-22,-0.4939686949300395
2018-05-23,-0.4873568239244923
2018-05-24,-0.4919475013082151
2018-05-25,-0.4958923735791084
2018-05-29,-0.47966667508146266
2018-05-30,-0.4957599198979883
2018-05-31,-0.47167159138200154
2018-06-01,-0.4733883965557599
2018-06-04,-0.46419983533864184
2018-06-05,-0.4566183409071878
2018-06-06,-0.4578755607675338
2018-06-07,-0.47379018933954986
2018-06-08,-0.4886334722926404
2018-06-11,-0.5221156137446734
2018-06-12,-0.5459287120091721
2018-06-13,-0.5578987840448206
2018-06-14,-0.5768617114462714
2018-06-15,-0.591538795376323
2018-06-18,-0.600498757566273
2018-06-19,-0.6086767394688654
2018-06-20,-0.6246786973061746
2018-06-21,-0.6246786973061746
2018-06-22,-0.6236659011667143
2018-06-25,-0.6040909021754342
2018-06-26,-0.5959004176426931
2018-06-28,-0.5712581865656509
2018-06-29,-0.5513791485959035
2018-07-02,-0.5673183186904647
2018-07-03,-0.5598155046526243
2018-07-05,-0.5661062384922012
2018-07-06,-0.5791724081280055
2018-07-09,-0.5925703694159233
2018-07-10,-0.5981049729670759
2018-07-11,-0.609966142995587
2018-07-12,-0.6150255679934749
2018-07-13,-0.5921890860752324
2018-07-16,-0.6071491468300527
2018-07-17,-0.6050882961023082
2018-07-18,-0.5987146445692166
2018-07-19,-0.5943198919060609
2018-07-20,-0.5899040668565593
2018-07-23,-0.5874491180209324
2018-07-24,-0.5753332021160243
2018-07-25,-0.5526940672029546
2018-07-26,-0.5415185908988338
2018-07-27,-0.512409121062944
2018-07-30,-0.4977189147805057
2018-07-31,-0.46750191540667174
2018-08-01,-0.4566625198542791
2018-08-02,-0.4532744452070222
2018-08-03,-0.42595898277486155
2018-08-06,-0.4318164023035298
2018-08-07,-0.4338175376268574
2018-08-08,-0.4723550048372722
2018-08-09,-0.48017927329856913
2018-08-10,-0.4997148996771974
2018-08-13,-0.5081783292099692
2018-08-14,-0.4933438178154216
2018-08-15,-0.4956960733107194
2018-08-16,-0.4885828207789664
2018-08-17,-0.47379370367757634
2018-08-20,-0.46981326206758656
2018-08-21,-0.46932116672107405
2018-08-22,-0.47485423881540945
2018-08-23,-0.475140759745708
2018-08-24,-0.486353690782076
2018-08-27,-0.4870682235301944
2018-08-28,-0.49289165298291904
2018-08-29,-0.5041985232919133
2018-08-30,-0.5156193749456256
2018-08-31,-0.5029385731916232
2018-09-04,-0.5123596281916584
2018-09-05,-0.5209200416631536
2018-09-06,-0.5218171403161467
2018-09-07,-0.5330348719137259
2018-09-10,-0.5674772317113349
2018-09-11,-0.5806946530191183
2018-09-12,-0.6076213954572944
2018-09-13,-0.6067336027837222
2018-09-14,-0.6081082355919254
2018-09-17,-0.61966812838245
2018-09-18,-0.6144752443623124
2018-09-19,-0.6225310392102191
2018-09-20,-0.6288843793298577
2018-09-21,-0.6287843792124403
2018-09-24,-0.6482066280564435
2018-09-25,-0.651762845027985
2018-09-26,-0.6426558737952699
2018-09-27,-0.6378593663015801
2018-09-28,-0.6247344108592383
2018-10-01,-0.6298616197890667
2018-10-02,-0.6159536087893273
2018-10-03,-0.610310874323163
2018-10-04,-0.5907881639300057
2018-10-05,-0.5797289227462012
2018-10-08,-0.578420140033617
2018-10-09,-0.5431847798648747
2018-10-10,-0.5335493547450401
2018-10-12,-0.49920518587539564
2018-10-15,-0.49059244023416737
2018-10-16,-0.4969994165592665
2018-10-17,-0.4777019978137613
2018-10-18,-0.45999768217443415
2018-10-19,-0.40513979276317813
2018-10-22,-0.368347923588925
2018-10-23,-0.3062734117232515
2018-10-24,-0.25121319763963446
2018-10-25,-0.18341640166726803
2018-10-26,-0.11656111243319056
2018-10-29,-0.06290623138466567
2018-10-30,-0.01966663015087755
2018-10-31,0.02724250035044462
2018-11-01,0.062452656912757254
2018-11-02,0.09740983994645158
2018-11-05,0.10999900192856438
2018-11-06,0.1535851472161882
2018-11-07,0.13760782388650572
2018-11-08,0.12833872493642673
2018-11-09,0.14424549200446002
2018-11-12,0.16481778046877338
2018-11-13,0.21383212391246342
2018-11-14,0.22890927955433615
2018-11-15,0.2490648095527226
2018-11-16,0.24994634198742505
2018-11-19,0.2661597836605041
2018-11-20,0.2926036323583001
2018-11-21,0.2866833162198936
2018-11-23,0.2789236962387309
2018-11-26,0.272049747339872
2018-11-27,0.29300927388369247
2018-11-28,0.2833532276798192
2018-11-29,0.2868774498357145
2018-11-30,0.2811561794205917
2018-12-03,0.19262419614909732
2018-12-04,0.1844182468512281
2018-12-06,0.1812706757613778
2018-12-07,0.19142929797446007
2018-12-10,0.15718509014162274
2018-12-11,0.1272441653540095
2018-12-12,0.10521410774245643
2018-12-13,0.11429017955664511
2018-12-14,0.12335923078937938
2018-12-17,0.13311580676435053
2018-12-18,0.1530139132313022
2018-12-19,0.1640604844446203
2018-12-20,0.19598830665209688
2018-12-21,0.2750134599681311
2018-12-24,0.32277932222052197
2018-12-26,0.36414654423308424
2018-12-27,0.3715294509558742
2018-12-28,0.37690852704043776
2018-12-31,0.4214429819783232
2019-01-02,0.42207159222382984
2019-01-03,0.42980675329614293
2019-01-04,0.4328910355994493
2019-01-07,0.3962820357510908
2019-01-08,0.3741949810131855
2019-01-09,0.37068824752590723
2019-01-10,0.35924494339287505
2019-01-11,0.35037894479807474
2019-01-14,0.3541001718598651
2019-01-15,0.34161818430038715
2019-01-16,0.3217455332799153
2019-01-17,0.35418741750931226
2019-01-18,0.32162716592453133
2019-01-22,0.2814601290562193
2019-01-23,0.23270901073853945
2019-01-24,0.2183324644498159
2019-01-25,0.19041239970258972
2019-01-28,0.17324634757712953
2019-01-29,0.13615114379829363
2019-01-30,0.07778482705792045
2019-01-31,0.06958449007131118
2019-02-01,0.03003834383203219
2019-02-04,-0.012311718335658695
2019-02-05,-0.07065721148948545
2019-02-06,-0.14075727378130432
2019-02-07,-0.18276030261873133
2019-02-08,-0.2348355708843779
2019-02-11,-0.27884421752946453
2019-02-12,-0.325947438399399
2019-02-13,-0.3984749885392025
2019-02-14,-0.4243468188627234
2019-02-15,-0.45331452027117036
2019-02-19,-0.48157093887651026
2019-02-20,-0.4785896873097877
2019-02-21,-0.47840439716250227
2019-02-22,-0.49053584873157385
2019-02-25,-0.4994945619100729
2019-02-26,-0.5222900956207241
2019-02-27,-0.5244751906072467
2019-02-28,-0.5222360373514917
2019-03-01,-0.5065235972858003
2019-03-04,-0.5323962509615382
2019-03-05,-0.5259142565567293
2019-03-06,-0.5222229769654456
2019-03-07,-0.519624701446263
2019-03-08,-0.5053201574687555
2019-03-11,-0.5214593983518213
2019-03-12,-0.5271011631069243
2019-03-13,-0.5490012794197023
2019-03-14,-0.5348564620440078
2019-03-15,-0.5450329046392779
2019-03-18,-0.5563441624929348
2019-03-19,-0.5623808179566238
2019-03-20,-0.5643130162847969
2019-03-21,-0.5677916190051067
2019-03-22,-0.5658610515474043
2019-03-25,-0.5756624089846872
2019-03-26,-0.5861312014974017
2019-03-27,-0.5666659212655014
2019-03-28,-0.5531171872569031
2019-03-29,-0.5294824718695207
2019-04-01,-0.5254949733960456
2019-04-02,-0.5202725506684761
2019-04-03,-0.5218764267037155
2019-04-04,-0.5244132756404084
2019-04-05,-0.5255277474498125
2019-04-08,-0.5143539827449168
2019-04-09,-0.5042258360249604
2019-04-10,-0.5044917127060832
2019-04-11,-0.5092441566821099
2019-04-15,-0.5277808213095564
2019-04-16,-0.5224630770979118
2019-04-17,-0.5332545120928064
2019-04-18,-0.5421078562081347
2019-04-22,-0.5582170921703072
2019-04-23,-0.5815189822715988
2019-04-24,-0.572720016429011
2019-04-25,-0.5652255215504043
2019-04-26,-0.5596047659352149
2019-04-29,-0.585689679151461
2019-04-30,-0.5912687759478443
