Date,Sentiment Index
2016-09-08,0.712535274853181
2016-09-09,0.7143892633324613
2016-09-12,0.7174578238398412
2016-09-13,0.7167080449571857
2016-09-14,0.7140049664625434
2016-09-15,0.7138180748198772
2016-09-16,0.7187554419032451
2016-09-19,0.7235765804719205
2016-09-20,0.726962718933085
2016-09-21,0.7274930368448072
2016-09-22,0.7266966085311328
2016-09-23,0.7282412697954341
2016-09-26,0.731360450612778
2016-09-27,0.7325251108454012
2016-09-28,0.7332322079344937
2016-09-29,0.7332173052345214
2016-09-30,0.7364829717108856
2016-10-03,0.7355160097333266
2016-10-04,0.7353558353513185
2016-10-05,0.7373149166122253
2016-10-06,0.7375392402240726
2016-10-07,0.7388645749172038
2016-10-10,0.7406200978840736
2016-10-11,0.7455517290393145
2016-10-12,0.7488063376725893
