Date,Executive Board,Executive Committee,None Executive,Significant Shareholders
2016-05-30,43.036912751677846,22.063758389261746,23.280201342281874,11.619127516778523
2016-05-31,43.912505158893936,21.089558398679323,23.235658274865866,11.762278167560874
2016-06-01,44.275123558484346,21.00494233937397,22.85831960461285,11.86161449752883
2016-06-02,44.4693572496263,21.599402092675632,22.272047832585944,11.659192825112106
2016-06-03,43.769204506657566,22.12359166951178,22.499146466370775,11.608057357459884
2016-06-04,42.79866021585411,22.776330480089317,22.59024934871604,11.834759955340528
2016-06-06,44.299802761341226,20.788954635108478,22.682445759368836,12.22879684418146
2016-06-07,44.204961366409115,22.122814152094346,22.082147214314766,11.590077267181782
2016-06-08,43.64459070341423,20.691073632250102,22.089675030851502,13.574660633484163
2016-06-09,44.35813573180703,20.032706459525755,21.668029435813573,13.941128372853637
2016-06-10,44.53411592076302,19.919295671313282,21.606749816581072,13.939838591342626
2016-06-11,44.95153473344104,20.193861066235865,21.2843295638126,13.570274636510504
2016-06-13,45.250501002004015,18.75751503006012,21.963927855711425,14.02805611222445
2016-06-14,44.93322859387274,18.303220738413202,21.445404556166537,15.318146111547525
2016-06-15,44.867682437850846,17.481956696070565,22.21331194867682,15.437048917401764
2016-06-16,45.535369153459605,16.73753382296096,22.535755701584847,15.191341321994587
2016-06-17,43.49142280524722,18.36528758829465,23.410696266397576,14.732593340060543
2016-06-18,43.2681667281446,17.853190704537074,23.644411656215418,15.234230911102916
2016-06-20,43.642359838768776,17.47893001099304,23.818248442652987,15.060461707585196
2016-06-21,43.87229660144182,18.365945760384484,22.931685547545484,14.830072090628219
2016-06-22,42.926659714980886,19.49947862356622,22.732012513034412,14.841849148418495
2016-06-23,42.811273635390656,19.479129504102747,22.83267927220835,14.876917588298252
2016-06-24,43.25641858953526,18.71953201169971,22.716932076698082,15.307117322066949
2016-06-25,42.418772563176894,19.675090252707584,22.16606498194946,15.740072202166063
2016-06-26,42.29668982427462,20.31058438904781,22.10870453616673,15.284021250510829
2016-06-27,41.32168628940372,19.29358146600835,24.648689707557917,14.736042537030002
2016-06-28,45.50438596491228,17.982456140350873,23.062865497076025,13.450292397660817
2016-06-29,48.068350668647845,17.161961367013372,21.73105497771174,13.038632986627045
2016-06-30,48.32392963823432,17.15897776302688,22.037836043810156,12.47925655492864
2016-07-01,54.954441913439645,14.379271070615035,19.817767653758544,10.848519362186789
2016-07-02,56.972624798711756,13.88083735909823,19.903381642512077,9.243156199677939
2016-07-03,58.61828332170271,13.189113747383113,19.993021632937893,8.199581297976273
2016-07-04,57.9725085910653,13.264604810996564,21.168384879725085,7.594501718213058
2016-07-05,58.86053827333101,13.351974833974136,21.321216357916814,6.46627053477805
2016-07-06,58.60039241334205,13.113145846958796,21.321124918247218,6.96533682145193
2016-07-07,58.033858033858024,12.474012474012472,20.879120879120876,8.613008613008612
2016-07-08,58.66306954436451,12.829736211031175,18.79496402877698,9.712230215827338
2016-07-11,56.801759346528435,12.661011624253845,19.41564561734213,11.121583411875587
2016-07-12,55.98859315589354,11.533586818757923,21.134347275031686,11.34347275031686
2016-07-13,55.53766902768834,10.367031551835158,22.63361236316806,11.461687057308435
2016-07-14,47.54882423276206,11.917098445595856,26.903148664806697,13.630928656835392
2016-07-15,47.21696327148807,11.813706929193488,26.84589170768648,14.123438091631957
2016-07-16,46.91404770920107,11.889435819765243,26.845891707686487,14.350624763347216
2016-07-18,48.21699544764795,11.532625189681337,25.30349013657056,14.946889226100154
2016-07-19,47.049689440993795,11.72360248447205,24.68944099378882,16.537267080745345
2016-07-20,46.8389662027833,11.76938369781312,25.04970178926441,16.341948310139166
2016-07-21,45.41683948569059,13.81169639153878,25.798423890501866,14.973040232268769
2016-07-22,46.70551322277006,13.626176602420436,25.818018825638728,13.850291349170774
2016-07-24,45.624029000517865,14.396685655100983,26.359399274987048,13.619886069394097
2016-07-25,47.368421052631575,15.39753639417693,23.460246360582307,13.773796192609181
2016-07-26,47.41955069823921,18.093503339404975,19.793564055859136,14.693381906496658
2016-07-27,48.22085889570552,18.834355828220858,18.711656441717793,14.233128834355826
2016-07-28,48.777429467084644,18.808777429467085,18.808777429467085,13.60501567398119
2016-07-29,49.391592920353986,18.86061946902655,18.805309734513273,12.942477876106196
2016-07-30,48.595146871008936,19.4125159642401,18.96551724137931,13.026819923371647
2016-08-01,49.3142144638404,21.00997506234414,19.389027431421447,10.286783042394015
2016-08-02,48.14814814814815,22.96296296296297,18.14814814814815,10.740740740740742
2016-08-03,48.99328859060403,22.87980475899939,17.57169005491153,10.555216595485051
2016-08-04,47.62198888202594,23.03891290920321,17.418159357628166,11.920938851142681
2016-08-05,45.64732142857142,21.874999999999996,17.801339285714285,14.676339285714288
2016-08-06,44.778869778869776,21.99017199017199,17.997542997542997,15.233415233415235
2016-08-08,45.94438006952492,20.97334878331402,18.48203939745075,14.600231749710312
2016-08-09,46.381007527504345,20.382165605095544,18.87666473653735,14.360162130862768
2016-08-10,43.79049676025918,21.058315334773216,17.818574514038875,17.332613390928724
