Date,Director,Officer,Significant owner
2017 - Mar,51.06382978723404,34.04255319148936,14.893617021276595
2017 - Mar,53.696741854636585,27.380952380952383,18.922305764411025
2017 - Mar,54.52771272443404,22.6775956284153,22.794691647150664
2017 - Mar,51.06534090909091,23.579545454545457,25.355113636363637
2017 - Mar,47.67769176636172,20.19704433497537,32.125263898662915
2017 - Mar,47.59842519685039,24.409448818897637,27.99212598425197
2017 - Mar,52.78810408921933,24.1635687732342,23.04832713754647
2017 - Mar,47.8021978021978,28.57142857142857,23.626373626373624
2017 - Mar,42.03480589022758,26.14904060687193,31.81615350290049
2017 - Mar,34.89892984542212,21.67063020214031,43.430439952437574
2017 - Mar,28.085390260173448,21.34756504336224,50.567044696464315
2017 - Mar,34.36317780580075,23.833543505674655,41.80327868852459
2017 - Mar,34.693689543988945,25.766927683095346,39.5393827729157
2017 - Apr,34.3228602383532,26.153846153846157,39.52329360780065
2017 - Apr,35.64356435643564,23.762376237623762,40.5940594059406
2017 - Apr,31.137344503681135,25.412541254125415,43.45011424219345
2017 - Apr,29.660194174757283,23.54368932038835,46.79611650485437
2017 - Apr,29.357798165137616,26.911314984709477,43.730886850152906
2017 - Apr,30.034808552958726,28.54301342615614,41.422178020885134
2017 - Apr,28.80886426592798,27.60849492151431,43.58264081255771
2017 - Apr,33.59375,25.78125,40.625
2017 - Apr,42.42424242424242,28.78787878787879,28.78787878787879
2017 - Apr,33.617661816357256,32.86502759658806,33.517310587054695
2017 - Apr,30.440587449933243,22.563417890520697,46.99599465954606
2017 - Apr,31.301775147928996,25.384615384615383,43.31360946745562
2017 - Apr,25.521405049396268,24.20417124039517,50.27442371020856
2017 - Apr,34.87698986975398,34.00868306801736,31.114327062228654
2017 - Apr,34.73053892215569,38.92215568862276,26.34730538922156
2017 - Apr,38.095238095238095,33.33333333333333,28.57142857142857
2017 - Apr,37.90248390064397,39.527752223244406,22.569763876111622
2017 - Apr,31.339332980412916,35.78613022763367,32.87453679195341
2017 - Apr,29.944468175993165,34.64331482272533,35.412217001281505
2017 - Apr,30.44917257683215,33.66430260047281,35.88652482269504
2017 - Apr,30.709101060859854,30.15075376884422,39.14014517029592
2017 - Apr,30.851063829787233,28.191489361702125,40.95744680851064
2017 - Apr,29.292929292929294,24.242424242424242,46.464646464646464
2017 - Apr,30.717185385656293,31.84483536310329,37.437979251240414
2017 - Apr,38.18181818181819,37.52066115702479,24.297520661157023
2017 - Apr,36.02503912363068,37.96557120500783,26.009389671361504
2017 - Apr,38.27014218009479,36.37440758293839,25.355450236966824
2017 - Apr,37.882269754286725,40.1979847975959,21.919745448117375
2017 - Apr,36.79245283018868,36.477987421383645,26.729559748427672
2017 - Apr,37.46397694524496,37.319884726224785,25.216138328530256
2017 - May,33.23903818953324,35.45068792593545,31.31027388453131
2017 - May,34.19010669253152,34.48108632395732,31.328806983511154
2017 - May,34.19428571428572,38.14857142857143,27.65714285714286
2017 - May,35.294117647058826,33.98692810457516,30.718954248366014
2017 - May,41.15064695009242,31.49260628465804,27.35674676524954
2017 - May,44.05940594059406,31.683168316831683,24.257425742574256
2017 - May,42.54385964912281,34.64912280701755,22.807017543859647
2017 - May,37.44699843784869,31.733987949118504,30.8190136130328
2017 - May,35.881403791851554,30.133118192819687,33.985478015328766
2017 - May,35.913750441852244,29.957582184517495,34.12866737363026
2017 - May,40.543259557344065,31.75050301810865,27.706237424547286
2017 - May,39.191530317613086,34.879692011549565,25.928777670837345
2017 - May,42.32804232804233,41.269841269841265,16.402116402116402
2017 - May,41.07744107744108,34.34343434343434,24.579124579124578
2017 - May,37.19293204999282,36.230426662835804,26.57664128717138
2017 - May,37.817516764885184,34.85064011379801,27.33184312131681
2017 - May,37.90893760539629,35.36256323777403,26.728499156829677
2017 - May,36.409480584972265,35.97243234157001,27.618087073457726
2017 - May,35.528219971056444,34.00868306801736,30.463096960926194
2017 - May,33.506493506493506,33.896103896103895,32.5974025974026
2017 - May,34.5360824742268,27.835051546391753,37.628865979381445
2017 - May,38.011179758752576,38.57016769638129,23.418652544866138
2017 - May,36.48493213710605,34.57556935817806,28.939498504715893
2017 - May,43.70680247362677,33.26664241542379,23.026555110949438
2017 - May,48.8376598217745,31.344440139480824,19.817900038744675
2017 - May,52.66172506738545,36.05121293800539,11.287061994609164
2017 - May,51.20772946859904,40.09661835748793,8.695652173913043
2017 - May,51.38121546961326,30.386740331491712,18.23204419889503
2017 - May,57.407407407407405,41.358024691358025,1.2345679012345678
2017 - May,48.88323437941759,34.238054848741875,16.878710771840545
2017 - May,46.26290915455978,37.073341501837916,16.663749343602312
2017 - Jun,51.33915136924466,32.500752332229915,16.160096298525428
2017 - Jun,51.51331719128329,32.99031476997579,15.49636803874092
2017 - Jun,48.34123222748815,29.85781990521327,21.80094786729858
2017 - Jun,52.83018867924528,33.9622641509434,13.20754716981132
2017 - Jun,50.604490500863555,32.08981001727116,17.305699481865286
2017 - Jun,48.586196412283364,38.3399209486166,13.073882639100031
2017 - Jun,45.14383366562233,35.60239248077471,19.25377385360296
2017 - Jun,38.226990400903446,35.742518351214,26.030491247882555
2017 - Jun,38.028169014084504,35.64996536596629,26.321865619949204
2017 - Jun,32.76955602536998,32.346723044397464,34.883720930232556
2017 - Jun,38.25503355704698,36.241610738255034,25.503355704697988
2017 - Jun,31.07344632768362,31.93577163247101,36.99078203984538
2017 - Jun,31.86641697877653,32.80274656679151,35.33083645443196
2017 - Jun,35.812517541397696,35.70025259612686,28.487229862475445
2017 - Jun,35.204636001448755,39.02571532053604,25.769648678015212
2017 - Jun,34.20628525382756,39.40370668815471,26.390008058017727
2017 - Jun,34.04255319148936,30.851063829787233,35.1063829787234
2017 - Jun,42.22222222222222,38.88888888888889,18.88888888888889
2017 - Jun,33.78243512974052,39.271457085828345,26.94610778443114
2017 - Jun,35.4998099581908,39.490687951349294,25.0095020904599
2017 - Jun,33.13000381242851,39.53488372093023,27.33511246664125
2017 - Jun,32.942555685814774,42.12583040250097,24.931613911684252
2017 - Jun,31.069364161849713,43.0635838150289,25.86705202312139
2017 - Jun,30.58823529411765,38.23529411764706,31.176470588235293
2017 - Jun,34.710743801652896,43.80165289256198,21.487603305785125
2017 - Jun,31.540203850509624,43.4881087202718,24.971687429218573
2017 - Jun,33.70485956308515,41.50691038787338,24.788230049041463
2017 - Jun,32.78236914600551,46.225895316804404,20.99173553719008
2017 - Jun,34.48753462603878,46.745152354570635,18.76731301939058
2017 - Jun,34.243902439024396,46.65365853658537,19.102439024390243
2017 - Jul,34.54020435362061,47.001332741004,18.458462905375388
2017 - Jul,36.875,46.875,16.25
2017 - Jul,37.76212832550861,43.42723004694836,18.81064162754304
2017 - Jul,31.25,51.24999999999999,17.5
2017 - Jul,40.17933390264731,40.990606319385144,18.830059777967552
2017 - Jul,34.94044242768009,46.34146341463415,18.718094157685762
2017 - Jul,40.30699260943718,39.11313246162592,20.579874928936896
2017 - Jul,55.55555555555556,31.746031746031743,12.698412698412698
2017 - Jul,47.524752475247524,35.64356435643564,16.831683168316832
2017 - Jul,40.721940214326004,42.526790750141004,16.751269035532996
2017 - Jul,37.949167397020155,45.048203330411916,17.002629272567923
2017 - Jul,40.77669902912621,39.46316390633923,19.760137064534554
2017 - Jul,35.9452736318408,48.6318407960199,15.422885572139302
2017 - Jul,38.79083740142696,48.32895230942546,12.880210289147579
2017 - Jul,39.42505133470226,49.28131416837782,11.293634496919918
2017 - Jul,33.80281690140845,46.478873239436616,19.718309859154928
2017 - Jul,37.79047619047619,45.63809523809524,16.57142857142857
2017 - Jul,34.46088794926004,41.64904862579281,23.890063424947147
2017 - Jul,34.400948991696325,43.83155397390273,21.767497034400947
2017 - Jul,31.31979695431472,46.04060913705584,22.63959390862944
2017 - Jul,32.95281582952816,41.01978691019787,26.027397260273972
2017 - Jul,24.369747899159663,40.33613445378151,35.294117647058826
2017 - Jul,26.923076923076923,23.076923076923077,50.0
2017 - Jul,32.309082693176684,38.49977406235879,29.19114324446453
2017 - Jul,31.692180388911872,44.06288787753414,24.244931733553994
2017 - Jul,26.50988776055585,48.04917156600748,25.440940673436664
2017 - Jul,28.525932666060054,45.31392174704277,26.160145586897176
2017 - Jul,29.460762823323105,48.04910127137221,22.490135905304694
2017 - Jul,29.6875,47.65625,22.65625
2017 - Jul,35.08771929824561,51.75438596491229,13.157894736842104
2017 - Jul,27.623294858342078,47.061909758656874,25.314795383001048
2017 - Aug,31.23429648241206,42.6821608040201,26.083542713567837
2017 - Aug,32.1025641025641,46.743589743589745,21.153846153846153
2017 - Aug,35.18957345971564,47.31437598736177,17.49605055292259
2017 - Aug,36.03364320495794,46.08233731739708,17.884019477644976
2017 - Aug,38.497652582159624,47.417840375586856,14.084507042253522
2017 - Aug,41.2037037037037,47.68518518518518,11.11111111111111
2017 - Aug,31.411126187245593,43.79240162822252,24.796472184531886
2017 - Aug,34.77769404672193,45.892991710625466,19.3293142426526
2017 - Aug,34.48275862068966,45.82577132486389,19.691470054446462
2017 - Aug,32.05448985265499,46.205170975813175,21.740339171531833
2017 - Aug,34.178131788559014,43.482983345401884,22.338884866039102
2017 - Aug,38.91402714932127,36.65158371040724,24.43438914027149
2017 - Aug,37.5,49.26470588235294,13.23529411764706
2017 - Aug,31.585403250536647,49.5246856792395,18.889911070223857
2017 - Aug,29.428748195504227,53.57805733140854,16.993194473087232
2017 - Aug,29.54729183508488,54.2037186742118,16.248989490703313
2017 - Aug,28.75520242149073,57.548240635641314,13.696556942867952
2017 - Aug,27.42222222222222,55.733333333333334,16.844444444444445
2017 - Aug,28.28282828282828,51.515151515151516,20.2020202020202
2017 - Aug,28.968253968253972,54.761904761904766,16.26984126984127
2017 - Aug,30.495356037151705,56.656346749226,12.848297213622292
2017 - Aug,32.8029948525971,53.15863359850257,14.038371548900328
2017 - Aug,30.89471082550667,55.857637172516064,13.247652001977261
2017 - Aug,32.538330494037474,55.02555366269165,12.43611584327087
2017 - Aug,30.075858991521642,59.75011155734047,10.174029451137885
2017 - Aug,34.93975903614458,54.81927710843374,10.240963855421686
2017 - Aug,33.33333333333333,57.57575757575758,9.090909090909092
2017 - Aug,27.96305797845049,59.928168291431504,12.10877373011801
2017 - Aug,29.324894514767934,58.79043600562588,11.884669479606188
2017 - Aug,28.09667673716012,54.53172205438066,17.371601208459214
2017 - Aug,28.75665663347997,56.12410280157444,15.119240564945589
2017 - Sep,25.178330441488335,56.79583574320416,18.0258338153075
2017 - Sep,30.357142857142854,53.57142857142857,16.071428571428573
2017 - Sep,28.333333333333332,54.166666666666664,17.5
2017 - Sep,21.11111111111111,64.44444444444444,14.444444444444443
2017 - Sep,25.193370165745854,53.370165745856355,21.43646408839779
2017 - Sep,28.26086956521739,55.00505561172901,16.73407482305359
2017 - Sep,27.842227378190255,56.51972157772622,15.638051044083525
2017 - Sep,31.015700096123037,54.30951618071131,14.674783723165651
2017 - Sep,33.771929824561404,50.877192982456144,15.350877192982457
2017 - Sep,37.142857142857146,49.714285714285715,13.142857142857142
2017 - Sep,29.584844820636842,53.52680370818218,16.888351471180975
2017 - Sep,30.42218543046358,53.849337748344375,15.728476821192054
2017 - Sep,30.773450356555127,53.976961053208996,15.249588590235874
2017 - Sep,31.522793404461684,57.12900096993211,11.348205625606207
2017 - Sep,31.790413533834588,54.48778195488722,13.721804511278195
2017 - Sep,27.918781725888326,50.25380710659898,21.82741116751269
2017 - Sep,28.717948717948715,60.0,11.282051282051283
2017 - Sep,33.16255239869585,47.83418723800652,19.003260363297624
2017 - Sep,33.88625592417062,43.55450236966825,22.55924170616114
2017 - Sep,33.78524945770065,49.62039045553146,16.594360086767896
2017 - Sep,37.78650949574329,43.811394891944985,18.402095612311722
2017 - Sep,35.40189125295508,43.08510638297872,21.513002364066196
2017 - Sep,36.91275167785235,51.006711409395976,12.080536912751679
2017 - Sep,36.84210526315789,40.78947368421053,22.36842105263158
2017 - Sep,35.9765832889835,49.06865353911655,14.954763171899947
2017 - Sep,29.557069846678026,52.12947189097103,18.313458262350938
2017 - Sep,31.54138915318744,50.999048525214086,17.459562321598476
2017 - Sep,29.433562731604024,56.7496029645315,13.816834303864479
2017 - Sep,29.769630110317973,56.32706035042181,13.903309539260219
2017 - Sep,30.68984247691472,53.2319391634981,16.078218359587183
2017 - Oct,29.572446555819475,52.850356294536816,17.577197149643705
2017 - Oct,30.822475570032577,52.70086862106405,16.476655808903367
2017 - Oct,29.48328267477204,55.10204081632652,15.414676508901435
2017 - Oct,32.920925228617534,49.00484131253362,18.074233458848845
2017 - Oct,27.95107033639144,54.61773700305811,17.431192660550458
2017 - Oct,28.687572590011612,52.49709639953542,18.81533101045296
2017 - Oct,32.05128205128205,51.28205128205128,16.666666666666664
2017 - Oct,29.268292682926827,53.65853658536586,17.073170731707318
2017 - Oct,29.979605710401085,50.64581917063222,19.37457511896669
2017 - Oct,32.771961766044605,47.70141101502048,19.526627218934912
2017 - Oct,32.82172373081464,46.45808736717827,20.720188902007084
2017 - Oct,32.56161314413741,42.41971620612397,25.01867064973861
2017 - Oct,28.57142857142857,40.30612244897959,31.122448979591837
2017 - Oct,33.02752293577982,40.36697247706422,26.605504587155966
2017 - Oct,29.198966408268735,46.770025839793284,24.031007751937985
2017 - Oct,34.030596315953794,44.23977521073993,21.729628473306274
2017 - Oct,33.374233128834355,42.08588957055215,24.539877300613497
2017 - Oct,32.920469361147326,49.478487614080834,17.60104302477184
2017 - Oct,32.04819277108434,40.321285140562246,27.630522088353416
2017 - Oct,35.20950594121326,38.524077548467794,26.26641651031895
2017 - Oct,23.809523809523807,30.952380952380953,45.23809523809524
2017 - Oct,42.05607476635514,35.981308411214954,21.962616822429908
2017 - Oct,35.041782729805014,36.32311977715877,28.63509749303621
2017 - Oct,34.382376081825335,41.778127458693945,23.839496459480724
2017 - Oct,32.603550295857985,46.68639053254438,20.710059171597635
2017 - Oct,34.25196850393701,46.41732283464567,19.330708661417322
2017 - Oct,35.74660633484163,41.94570135746606,22.30769230769231
2017 - Oct,30.597014925373134,48.507462686567166,20.8955223880597
2017 - Oct,32.97872340425532,48.93617021276596,18.085106382978726
2017 - Oct,35.41835905767668,39.60194963444354,24.979691307879772
2017 - Oct,34.674175382139985,42.826495038884424,22.499329578975598
2017 - Nov,32.966276668960774,42.739160357880245,24.294562973158982
2017 - Nov,33.532303370786515,41.25702247191011,25.21067415730337
2017 - Nov,35.182849936948294,36.48591845313157,28.33123160992013
2017 - Nov,28.440366972477065,44.95412844036697,26.605504587155966
2017 - Nov,35.526315789473685,38.81578947368421,25.657894736842106
2017 - Nov,37.17105263157895,38.23099415204678,24.59795321637427
2017 - Nov,36.809003641178414,41.012909632572,22.178086726249585
2017 - Nov,34.649255997570606,37.68600060734892,27.66474339508047
2017 - Nov,33.133591822347555,34.01480437081424,32.851603806838206
2017 - Nov,32.892307692307696,34.98461538461539,32.12307692307692
2017 - Nov,39.52569169960474,39.920948616600796,20.55335968379447
2017 - Nov,35.526315789473685,38.81578947368421,25.657894736842106
2017 - Nov,33.68580060422961,37.0392749244713,29.274924471299098
2017 - Nov,33.233890214797135,40.334128878281625,26.431980906921243
2017 - Nov,33.768721699756185,38.662486938349005,27.568791361894814
2017 - Nov,40.03087213789555,36.995111911499876,22.974015950604578
2017 - Nov,46.45900675874229,32.53012048192771,21.010872759330006
2017 - Nov,53.01204819277109,23.49397590361446,23.49397590361446
2017 - Nov,49.23857868020304,31.472081218274113,19.289340101522843
2017 - Nov,53.597951344430214,30.653008962868117,15.749039692701663
2017 - Nov,55.51193981027151,28.982662741249595,15.5053974484789
2017 - Nov,53.41074020319303,25.205611998064832,21.38364779874214
2017 - Nov,58.536585365853654,16.585365853658537,24.878048780487806
2017 - Nov,50.52023121387283,26.589595375722542,22.890173410404625
2017 - Nov,51.741293532338304,35.32338308457712,12.935323383084576
2017 - Nov,40.38461538461539,23.076923076923077,36.53846153846153
2017 - Nov,55.132778438367026,26.67459373761395,18.192627824019027
2017 - Nov,53.06047197640118,35.58259587020649,11.35693215339233
2017 - Nov,45.17925513400626,38.60076575008702,16.219979115906717
2017 - Nov,42.26824457593688,38.836291913214986,18.895463510848128
2017 - Dec,37.48991772866591,31.601871269559606,30.908211001774475
2017 - Dec,41.452991452991455,27.77777777777778,30.76923076923077
2017 - Dec,44.13793103448276,25.517241379310345,30.344827586206897
2017 - Dec,33.007746716066016,29.50488379925901,37.48736948467498
2017 - Dec,34.07821229050279,30.689013035381752,35.23277467411546
2017 - Dec,30.67623724971666,33.47185493010956,35.851907820173786
2017 - Dec,33.2409972299169,31.1788242536165,35.5801785164666
2017 - Dec,28.058902275769746,26.559571619812584,45.38152610441767
2017 - Dec,25.0,17.5,57.49999999999999
2017 - Dec,29.106628242074926,34.5821325648415,36.31123919308357
2017 - Dec,33.691869661499524,28.34546029737425,37.96267004112623
2017 - Dec,35.667624771361375,33.6817350405017,30.650640188136926
2017 - Dec,38.35065370432451,39.12168957425411,22.527656721421387
2017 - Dec,35.86269196025293,33.54411321890996,30.5931948208371
2017 - Dec,40.280958925026724,29.39380058024126,30.32524049473202
2017 - Dec,41.62436548223351,32.48730964467005,25.888324873096447
2017 - Dec,47.08994708994709,32.27513227513227,20.634920634920633
2017 - Dec,43.615775087856306,30.69113627489262,25.693088637251073
2017 - Dec,38.131313131313135,36.868686868686865,25.0
2017 - Dec,40.3000340947835,33.78793044664166,25.912035458574838
2017 - Dec,41.86524239934265,31.429745275267052,26.705012325390303
2017 - Dec,49.287598944591025,32.29551451187335,18.41688654353562
2017 - Dec,44.73684210526316,25.438596491228072,29.82456140350877
2017 - Dec,60.0,30.0,10.0
2017 - Dec,36.36363636363637,45.45454545454545,18.181818181818183
2017 - Dec,47.77227722772277,30.363036303630363,21.864686468646866
2017 - Dec,48.460087994971715,29.918290383406664,21.62162162162162
2017 - Dec,48.506246605105915,34.43780554046714,17.055947854426943
2017 - Dec,47.93574538357604,33.64359705749887,18.420657558925086
2017 - Dec,45.73378839590443,29.351535836177472,24.914675767918087
2017 - Dec,46.03508771929825,29.464912280701753,24.5
2018 - Jan,47.76923076923077,33.23076923076923,19.0
2018 - Jan,51.03689514449904,29.049720996085615,19.91338385941534
2018 - Jan,52.87356321839081,28.499852637783675,18.62658414382552
2018 - Jan,47.762408462164366,31.12286411716843,21.114727420667208
2018 - Jan,43.17063942489595,30.64699205448354,26.182368520620507
2018 - Jan,38.88888888888889,24.074074074074073,37.03703703703704
2018 - Jan,41.30434782608695,32.608695652173914,26.08695652173913
2018 - Jan,45.673952641165755,29.417122040072858,24.908925318761383
2018 - Jan,41.47933284989123,29.296591733139955,29.22407541696882
2018 - Jan,49.6264674493063,35.05869797225187,15.314834578441836
2018 - Jan,46.29101283880171,30.24251069900143,23.466476462196862
2018 - Jan,48.44827586206897,28.10344827586207,23.448275862068964
2018 - Jan,46.3768115942029,34.05797101449276,19.565217391304348
2018 - Jan,50.55555555555556,25.0,24.444444444444443
2018 - Jan,49.46879150066401,28.419654714475435,22.111553784860558
2018 - Jan,53.33483551149166,27.94051374493015,18.724650743578188
2018 - Jan,45.868400918133126,23.221117061973988,30.910482019892882
2018 - Jan,40.4551201011378,27.01222081753055,32.53265908133165
2018 - Jan,40.80536912751678,29.53020134228188,29.664429530201343
2018 - Jan,39.92673992673993,36.63003663003663,23.44322344322344
2018 - Jan,40.25157232704403,33.64779874213836,26.10062893081761
2018 - Jan,40.610484406104845,31.519575315195752,27.869940278699403
2018 - Jan,36.380057803468205,29.190751445086704,34.42919075144509
2018 - Jan,42.81609195402299,34.14750957854406,23.03639846743295
2018 - Jan,47.03915950334289,33.3810888252149,19.579751671442217
2018 - Jan,51.735647530040055,36.648865153538054,11.615487316421897
2018 - Jan,51.293103448275865,36.637931034482754,12.068965517241379
2018 - Jan,45.66929133858268,40.15748031496063,14.173228346456693
2018 - Jan,45.944192083062944,26.670992861778064,27.384815055158988
2018 - Jan,56.21621621621622,22.46246246246246,21.32132132132132
2018 - Jan,52.736000000000004,22.176000000000002,25.088
2018 - Feb,53.51872871736663,20.54483541430193,25.936435868331444
2018 - Feb,52.924634420697416,19.797525309336333,27.27784026996625
2018 - Feb,52.97805642633229,19.74921630094044,27.27272727272727
2018 - Feb,53.57142857142857,21.428571428571427,25.0
2018 - Feb,56.940806705081194,21.79151388161341,21.267679413305395
2018 - Feb,51.287228672387684,20.949015648662293,27.763755678950027
2018 - Feb,48.771562990067956,22.84370099320439,28.38473601672765
2018 - Feb,43.89561975768873,29.683131407269336,26.42124883504194
2018 - Feb,43.34438654666035,29.891046897205115,26.764566556134533
2018 - Feb,42.16524216524217,34.18803418803419,23.646723646723647
2018 - Feb,37.920489296636084,27.82874617737003,34.25076452599388
2018 - Feb,38.23796548592189,27.293369663941867,34.468664850136236
2018 - Feb,35.633484162895925,24.773755656108598,39.59276018099548
2018 - Feb,50.23961661341853,25.718849840255594,24.041533546325876
2018 - Feb,53.349127719147106,25.52229162179625,21.128580659056645
2018 - Feb,47.66529697422488,24.61710870377288,27.717594322002242
2018 - Feb,50.54945054945055,23.9010989010989,25.549450549450547
2018 - Feb,55.33707865168539,25.280898876404496,19.382022471910112
2018 - Feb,46.285714285714285,24.857142857142858,28.857142857142858
2018 - Feb,51.37378362907842,24.67086433886663,23.955352032054954
2018 - Feb,54.37727122563595,21.836802114304593,23.785926660059463
2018 - Feb,44.827586206896555,34.29636533084809,20.87604846225536
2018 - Feb,43.769230769230774,34.42307692307692,21.80769230769231
2018 - Feb,40.909090909090914,37.94466403162055,21.14624505928854
2018 - Feb,41.63090128755365,31.759656652360512,26.609442060085836
2018 - Feb,42.9827646851917,33.87266971508969,23.144565599718607
2018 - Feb,43.76192293017932,33.99465852727966,22.243418542541015
2018 - Feb,44.33014939995102,34.0191036002939,21.650746999755082
2018 - Mar,49.58515613214663,31.86000905113893,18.554834816714436
2018 - Mar,45.64270152505447,27.233115468409586,27.124183006535947
2018 - Mar,50.35460992907801,26.95035460992908,22.69503546099291
2018 - Mar,35.92233009708738,33.00970873786408,31.06796116504854
2018 - Mar,37.7639751552795,32.91925465838509,29.316770186335404
2018 - Mar,38.48602759108596,32.755571276972056,28.758401131941984
2018 - Mar,40.025094102885824,30.69845253032204,29.276453366792136
2018 - Mar,44.55653635981505,27.574611181168557,27.86885245901639
2018 - Mar,44.65573770491803,27.704918032786885,27.639344262295083
2018 - Mar,40.25,30.75,28.999999999999996
2018 - Mar,46.69811320754717,26.41509433962264,26.88679245283019
2018 - Mar,45.02564102564103,30.512820512820515,24.461538461538463
2018 - Mar,47.600581677169174,24.81822588463403,27.5811924381968
2018 - Mar,46.49746192893401,19.49238578680203,34.01015228426396
2018 - Mar,47.39963503649635,19.7764598540146,32.82390510948905
2018 - Mar,43.77162629757785,25.08650519031142,31.141868512110726
2018 - Mar,60.8,16.0,23.200000000000003
2018 - Mar,48.214285714285715,19.642857142857142,32.142857142857146
2018 - Mar,41.86450492182976,21.424435437174292,36.71105964099595
2018 - Mar,43.57931435212086,27.48402091807089,28.936664729808253
2018 - Mar,41.87290969899666,31.77257525083612,26.354515050167226
2018 - Mar,45.60386473429951,30.241545893719806,24.154589371980677
2018 - Mar,42.46894409937888,29.580745341614907,27.95031055900621
2018 - Mar,47.05882352941176,31.016042780748666,21.92513368983957
2018 - Mar,44.34782608695652,33.04347826086956,22.608695652173914
2018 - Mar,46.21908127208481,27.06713780918728,26.713780918727913
2018 - Mar,44.696969696969695,25.151515151515152,30.151515151515152
2018 - Mar,42.61285909712722,25.85499316005472,31.532147742818058
2018 - Mar,45.125786163522015,30.50314465408805,24.371069182389938
2018 - Mar,45.15532544378698,32.10059171597633,22.744082840236686
2018 - Mar,44.05015377336172,31.156848828956708,24.79299739768157
2018 - Apr,43.77670179436058,31.102250071204786,25.12104813443463
2018 - Apr,41.92347774304005,29.37323209766265,28.703290159297307
2018 - Apr,40.54742202418842,28.644175684277528,30.808402291534055
2018 - Apr,40.493662441627755,27.81854569713142,31.68779186124083
2018 - Apr,37.95892968263846,22.588674548848786,39.45239576851275
2018 - Apr,41.78743961352657,20.893719806763286,37.31884057971014
2018 - Apr,40.0,14.374999999999998,45.625
2018 - Apr,43.373493975903614,21.686746987951807,34.93975903614458
2018 - Apr,37.5,26.13146551724138,36.36853448275862
2018 - Apr,45.368782161234996,30.18867924528302,24.44253859348199
2018 - Apr,45.47339322736696,24.464409122322046,30.06219765031099
2018 - Apr,42.391947898164595,27.057430432208406,30.550621669627
2018 - Apr,42.17933252915159,24.125452352231605,33.69521511861681
2018 - Apr,50.0,20.967741935483872,29.03225806451613
2018 - Apr,43.62204724409449,25.826771653543307,30.551181102362207
2018 - Apr,49.837037037037035,26.192592592592597,23.970370370370368
2018 - Apr,50.694801852804936,29.490478641276376,19.81471950591868
2018 - Apr,49.899598393574294,29.31726907630522,20.783132530120483
2018 - Apr,55.55555555555556,30.495430495430497,13.949013949013949
2018 - Apr,59.80780101752402,23.12040700960995,17.071791972866027
2018 - Apr,72.22222222222221,16.666666666666664,11.11111111111111
2018 - Apr,65.11627906976744,19.379844961240313,15.503875968992247
2018 - Apr,51.39588100686498,22.471395881006863,26.132723112128147
2018 - Apr,55.0302571860817,25.718608169440245,19.251134644478064
2018 - Apr,57.289002557544755,21.921812203142128,20.789185239313117
2018 - Apr,54.031031335564336,26.954669911773653,19.014298752662
2018 - Apr,54.3291473892928,30.07270323859881,15.598149372108395
2018 - Apr,51.45631067961165,29.449838187702266,19.093851132686083
2018 - Apr,50.29239766081871,30.409356725146196,19.298245614035086
2018 - Apr,41.90826482042406,28.450887061877978,29.640848117697967
2018 - May,38.3764832793959,29.072276159654802,32.551240560949296
2018 - May,37.331812998859746,27.115165336374,35.55302166476625
2018 - May,38.295622753224784,28.335800380630154,33.36857686614506
2018 - May,40.181340968742546,26.509186351706038,33.30947267955142
2018 - May,36.25,35.41666666666667,28.333333333333332
2018 - May,41.66666666666667,31.41025641025641,26.923076923076923
2018 - May,40.19162884518406,32.55168935955623,27.25668179525971
2018 - May,36.92498963945297,29.341069208454208,33.733941152092825
2018 - May,32.49311586528278,29.35818682482525,38.14869730989197
2018 - May,35.395888459189905,32.729493181355586,31.87461835945451
2018 - May,38.0722891566265,37.34939759036144,24.57831325301205
2018 - May,43.44086021505376,38.924731182795696,17.634408602150536
2018 - May,37.05882352941177,45.88235294117647,17.058823529411764
2018 - May,39.778714436248684,37.46048472075869,22.760800842992623
2018 - May,40.323201231242784,38.2070026933436,21.469796075413623
2018 - May,37.648782274308736,38.179820545687605,24.171397180003662
2018 - May,38.71919472405415,33.56473446719889,27.716070808746963
2018 - May,38.36575875486382,32.892347600518804,28.741893644617377
2018 - May,43.47826086956522,33.33333333333333,23.18840579710145
2018 - May,34.87858719646799,28.03532008830022,37.086092715231786
2018 - May,34.89028213166144,28.589341692789972,36.52037617554859
2018 - May,31.77298083919476,30.85132185301965,37.37569730778559
2018 - May,32.126126126126124,30.270270270270274,37.6036036036036
2018 - May,36.586284853052,30.972117558402413,32.44159758854559
2018 - May,39.38181818181818,28.4,32.21818181818182
2018 - May,40.07936507936508,22.61904761904762,37.301587301587304
2018 - May,43.80952380952381,20.0,36.19047619047619
2018 - May,29.292929292929294,31.313131313131315,39.39393939393939
2018 - May,35.642517186673714,26.99629825489159,37.36118455843469
2018 - May,32.41530587375092,30.319278576651232,37.26541554959786
2018 - May,35.03989361702128,33.06183510638298,31.898271276595747
2018 - Jun,35.001064509261234,35.86331701085799,29.135618479880776
2018 - Jun,32.666666666666664,38.0,29.333333333333332
2018 - Jun,28.901734104046245,37.57225433526011,33.52601156069364
2018 - Jun,27.52877044215627,30.6480920654149,41.82313749242883
2018 - Jun,33.91212838726651,28.49250197316496,37.59536963956853
2018 - Jun,34.74167069048769,34.9589570255915,30.29937228392081
